Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT2G25850.1	GMM:27.1.3.1	RNA.processing.3' end processing.PAP	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G25950.1	GMM:35.2	not assigned.unknown	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.621682	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G26040.1	GMM:20.2.99	stress.abiotic.unspecified	NaN	NaN	-0.485272	-0.797806	NaN	NaN	NaN	-1.142645	NaN	NaN	NaN	NaN	-1.103114	-0.659491	NaN	NaN	-0.792772	NaN	-0.671856	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.803195	NaN	NaN	-0.696961	NaN	NaN	NaN	NaN	NaN	NaN
AT2G26080.1	GMM:25;GMM:1.2.4.1	C1-metabolism;PS.photorespiration.glycine cleavage.P subunit	-0.292240	-0.364552	-0.415433	-0.005646	-0.142168	-0.237055	-0.317892	-0.457277	-0.306436	-0.220623	-0.511508	-0.364916	-0.480695	-0.261069	-0.307112	-0.357502	-0.188939	-0.043394	-0.102920	-0.209321	-0.027816	-0.248745	-0.160678	-0.159904	-0.207375	-0.035249	-0.193879	-0.114365	-0.248217	-0.392378	-0.597636	-0.330624	-0.270196	-0.050206	0.040858	-0.171743	0.171553	-0.051102	0.190846	-4.658636	0.094754	0.038685	0.135060	0.086552	0.112593
AT2G26150.1	GMM:27.3.23;GMM:20.2.1	RNA.regulation of transcription.heat-shock transcription factor family (HSF);stress.abiotic.heat	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-11.213548	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.747534	NaN	NaN	NaN	-9.158431	NaN	NaN	NaN	NaN	-8.053085	NaN
AT2G26180.1	GMM:30.3	signalling.calcium	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G26320.1	GMM:27.3.24	RNA.regulation of transcription.MADS box transcription factor family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.298768	NaN	NaN	-10.614967	NaN
AT2G26420.1	GMM:30.4.1	signalling.phosphinositides.phosphatidylinositol-4-phosphate 5-kinase	NaN	NaN	-0.343258	-0.372938	-0.279630	-0.474797	-0.279480	-0.514471	NaN	NaN	-0.145312	-0.213106	-0.133353	-0.014484	NaN	NaN	NaN	0.049958	NaN	NaN	0.159402	NaN	-0.031731	NaN	NaN	NaN	0.222287	0.090088	NaN	-0.238731	NaN	-0.016049	-0.297894	NaN	0.483510	0.482219	NaN	NaN	NaN	0.675570	0.095705	0.379746	NaN	NaN	0.350856
AT2G26450.1	GMM:10.8.1	cell wall.pectinesterases.PME	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.563258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G26640.1	GMM:11.1.10	lipid metabolism.FA synthesis and FA elongation.beta ketoacyl CoA synthase	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G26865.1			NaN	NaN	1.357315	NaN	2.040218	NaN	NaN	2.073370	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.777843	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.961486	NaN	NaN	NaN
AT2G27020.1	GMM:29.5.11.20	protein.degradation.ubiquitin.proteasom	NaN	NaN	-0.982024	NaN	NaN	NaN	NaN	NaN	-1.086319	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.606266	NaN	-0.168030	NaN	-0.759995	NaN	NaN	NaN	NaN	-1.047828	NaN	NaN	NaN	NaN	NaN	NaN	-0.931389	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27040.1	GMM:27.3.36	RNA.regulation of transcription.argonaute transcription factor family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27140.1	GMM:20.2.1	stress.abiotic.heat	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27150.1	GMM:17.1.1.1.12	hormone metabolism.abscisic acid.synthesis-degradation.synthesis.abscisic aldehyde oxidase	NaN	NaN	NaN	NaN	NaN	NaN	-8.485750	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.817600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27170.1	GMM:31.2	cell.division	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27250.1	GMM:33.99;GMM:30.2.99	development.unspecified;signalling.receptor kinases.misc	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27280.1			-0.106663	NaN	0.481801	-0.017999	0.286627	NaN	-0.023513	NaN	-10.209722	NaN	-0.131973	NaN	-0.275789	-0.343381	0.043019	NaN	-0.371991	-0.119979	NaN	NaN	NaN	NaN	-0.356575	-0.303052	0.171132	-0.471729	NaN	-0.639999	NaN	-0.302766	-0.138611	NaN	NaN	-0.250867	-0.380516	NaN	-0.084612	0.114434	0.463890	0.443149	0.539727	NaN	0.083007	0.063578	NaN
AT2G27430.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27530.1	GMM:29.2.1.2.2.510	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L10A	-0.056545	NaN	-0.082022	NaN	NaN	NaN	-0.573203	NaN	NaN	NaN	NaN	NaN	-0.245767	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.097781	NaN	NaN	0.179670	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.045958	0.042635	NaN	NaN	0.324814	0.027292	NaN	0.084869	NaN	NaN
AT2G27630.1	GMM:29.5.11	protein.degradation.ubiquitin	0.199214	0.112168	NaN	-0.194408	0.007335	NaN	NaN	NaN	0.113063	NaN	NaN	NaN	NaN	NaN	NaN	0.095865	0.114779	-0.155080	NaN	NaN	-0.293156	NaN	NaN	0.218623	NaN	NaN	0.129299	NaN	-0.302855	-0.349357	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.752346	NaN	NaN	NaN	NaN	NaN	NaN	0.159002
AT2G27660.1	GMM:35.1.26	not assigned.no ontology.DC1 domain containing protein	NaN	NaN	NaN	-14.934623	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-14.902191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27670.1			-1.404419	NaN	-10.392555	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27680.1	GMM:3.5	minor CHO metabolism.others	NaN	NaN	0.011793	NaN	NaN	0.118511	NaN	-0.258110	NaN	NaN	NaN	NaN	NaN	-0.283179	-0.222592	NaN	NaN	NaN	NaN	NaN	0.064608	NaN	-0.133468	NaN	-0.265658	NaN	-10.701167	-10.931306	-0.028250	NaN	NaN	NaN	NaN	NaN	0.100655	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27710.1	GMM:29.2.1.2.2.82	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.P2	NaN	-0.136608	0.205286	NaN	-0.052974	0.190397	-0.177600	NaN	NaN	-0.288147	NaN	-0.229186	NaN	-0.117156	-0.310993	-0.229847	NaN	NaN	0.043934	NaN	0.148945	0.041179	-0.513555	NaN	NaN	NaN	NaN	-0.234066	0.095930	-0.443657	NaN	NaN	-0.430432	-0.220955	NaN	-0.003681	0.255814	NaN	0.139167	NaN	0.261047	0.227077	NaN	0.073092	0.155126
AT2G27720.1	GMM:35.2;GMM:29.2.1.2.2.82	not assigned.unknown;protein.synthesis.ribosomal protein.eukaryotic.60S subunit.P2	NaN	-0.179309	-0.035501	-0.172243	0.124155	NaN	-0.173601	-0.226731	-0.268907	-0.508664	-0.195727	-0.304029	-0.245478	NaN	-0.240042	-0.231640	-0.292731	-0.339005	-0.112395	-0.007415	NaN	-0.003504	-0.352016	-0.125981	NaN	-0.178649	-0.256223	-0.174496	-5.732694	-0.118912	NaN	-0.151184	-0.205736	-0.077400	-0.045477	-0.089833	-14.337690	0.086962	0.049634	0.160270	0.158650	0.202386	0.017644	0.159223	0.213483
AT2G27730.1	GMM:35.2	not assigned.unknown	0.194567	-0.058075	NaN	NaN	NaN	NaN	NaN	NaN	0.028530	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.262979	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.157909	NaN	0.318916	NaN	NaN	NaN	NaN
AT2G27760.1	GMM:17.4.1	hormone metabolism.cytokinin.synthesis-degradation	-0.054258	-0.139608	NaN	-0.088929	-0.028125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.483424	-12.537418	NaN	NaN	-12.762201	-0.233779	-0.245329	NaN	NaN	NaN	NaN	NaN	-0.376025	NaN	NaN	-0.311247	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.204489	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-12.666710
AT2G27790.1	GMM:35.2	not assigned.unknown	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G27840.1	GMM:27.3.55	RNA.regulation of transcription.HDA	-0.539796	-0.152552	NaN	NaN	NaN	0.148628	NaN	-0.260040	NaN	NaN	NaN	NaN	NaN	-0.179312	-0.411003	NaN	-0.170380	NaN	-0.092435	NaN	NaN	NaN	-0.158896	-0.425434	NaN	-0.474647	0.103168	-0.439117	NaN	NaN	NaN	NaN	-0.398650	NaN	-0.027714	-0.445700	NaN	0.136477	-0.043747	0.171285	0.335077	0.106843	-0.015382	NaN	0.195862
AT2G27860.1	GMM:10.1.3	cell wall.precursor synthesis.AXS	NaN	NaN	NaN	NaN	0.169529	NaN	NaN	-0.528708	NaN	NaN	NaN	-0.437857	NaN	NaN	NaN	NaN	NaN	0.372253	NaN	NaN	0.625242	NaN	0.124273	NaN	NaN	0.201540	NaN	NaN	NaN	0.119754	NaN	NaN	NaN	NaN	NaN	0.352247	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.014631	NaN
AT2G27880.1	GMM:33.99	development.unspecified	-0.671155	-13.646425	NaN	-0.487735	NaN	-0.546607	-0.751775	-0.850993	-0.675383	-1.039271	-1.181451	-1.250374	-0.878091	-1.051517	-0.793207	-13.431406	-0.844585	-0.878181	-0.801983	-0.632523	-0.606617	-0.755405	-0.580182	-0.854891	-0.720640	-0.692924	-0.773029	NaN	-13.527271	NaN	NaN	-0.846119	NaN	-0.543465	-0.760638	-0.651891	-0.551549	-0.404591	-0.321993	-0.395754	-0.572729	NaN	-0.451578	NaN	-0.353345
AT2G28000.1	GMM:1.3.13	PS.calvin cycle.rubisco interacting	-0.112433	-0.194584	-0.133173	-0.178455	-0.173764	-0.128135	-0.302711	-0.393089	-0.275717	-0.475824	-0.482158	-0.386895	-0.347027	-0.388256	-0.146892	-0.330156	-0.350400	-0.279080	-0.123326	-0.152549	-0.128689	-0.167662	-0.167405	-0.124148	-0.230383	-0.181304	-0.229460	-0.266817	-0.243605	-0.277410	-0.260049	-0.209345	-0.210690	-0.083843	-0.118887	-0.080987	0.173769	0.136713	0.133135	0.106064	0.097467	0.165540	0.099946	0.138838	0.143403
AT2G28050.1	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	NaN	-0.169026	-11.166347	-0.029664	NaN	NaN	-0.386292	NaN	NaN	NaN	NaN	NaN	-0.595103	NaN	NaN	NaN	-11.126974	-0.189885	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.370029	NaN	-10.324670	-0.029877	-11.150736	NaN
AT2G28230.1	GMM:35.2	not assigned.unknown	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.673789	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G28360.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.262216	NaN	0.653134	NaN
AT2G28490.1	GMM:33.1	development.storage proteins	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.072636	1.741419	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.304032	NaN	NaN	NaN	NaN	NaN	NaN
AT2G28720.1	GMM:28.1.3.2.2	DNA.synthesis/chromatin structure.histone.core.H2B	NaN	-0.344809	NaN	NaN	-0.196665	-0.141002	-0.322955	NaN	NaN	NaN	NaN	-0.520946	-0.233353	-0.238624	-0.141002	-0.866122	NaN	NaN	NaN	-0.143597	-0.324066	0.005593	NaN	-0.433773	NaN	-0.009904	NaN	-0.265000	NaN	NaN	NaN	NaN	-0.692512	NaN	NaN	0.020508	NaN	NaN	0.012004	NaN	0.054598	NaN	NaN	NaN	0.035940
AT2G28820.1			-0.340251	NaN	NaN	NaN	NaN	NaN	-0.285542	-0.316395	NaN	-0.457764	NaN	NaN	NaN	NaN	NaN	-0.459930	NaN	NaN	NaN	NaN	0.009534	NaN	NaN	NaN	NaN	-0.346960	NaN	-9.739994	NaN	-0.222960	NaN	NaN	-0.309036	NaN	NaN	NaN	-0.136272	-0.735651	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G28880.1	GMM:13.1.6.5.1	amino acid metabolism.synthesis.aromatic aa.tryptophan.anthranilate synthase	-0.166628	NaN	NaN	NaN	-0.012260	NaN	NaN	NaN	NaN	NaN	NaN	-0.415589	NaN	NaN	NaN	NaN	-0.262804	NaN	NaN	0.183841	0.018100	-0.206531	NaN	0.032513	-0.322849	0.199579	NaN	-0.587967	-0.345385	NaN	NaN	-0.013870	NaN	0.039967	-0.158268	NaN	0.338287	NaN	0.098730	NaN	NaN	NaN	-0.150176	NaN	NaN
AT2G28900.1	GMM:29.3.3	protein.targeting.chloroplast	-0.940408	-0.625978	-6.153233	-0.646538	-0.933135	-1.102646	-1.038649	-1.025294	-1.105529	-0.167604	-0.190154	-0.241065	-0.126660	-0.091951	-1.102646	0.003462	-0.143686	-0.195658	-0.028829	0.166308	-0.152916	0.116772	0.105125	0.153322	0.150395	0.099490	0.046775	-0.216675	-0.063446	-0.034668	-0.308697	0.158617	-0.167562	0.171459	0.335883	0.096764	-4.851441	0.295132	0.219376	0.233535	0.231531	0.160886	0.400980	0.103449	0.062585
AT2G29440.1	GMM:26.9	misc.glutathione S transferases	-0.330640	NaN	NaN	NaN	NaN	-0.570123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.570123	NaN	0.046534	NaN	NaN	NaN	NaN	-0.194908	NaN	NaN	NaN	0.287171	NaN	NaN	-0.254234	NaN	NaN	NaN	NaN	0.347346	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.165925
AT2G29450.1	GMM:26.9	misc.glutathione S transferases	NaN	NaN	-0.144595	NaN	-11.235577	NaN	NaN	NaN	NaN	-0.523553	NaN	NaN	NaN	0.066940	-11.004846	-0.369216	NaN	-0.510582	0.208843	-5.855161	0.290188	NaN	NaN	NaN	0.184742	NaN	NaN	NaN	-6.117486	-11.304994	-0.007668	NaN	NaN	NaN	NaN	0.399079	NaN	0.382035	-0.179135	NaN	NaN	NaN	NaN	-11.246216	NaN
AT2G29550.1	GMM:31.1	cell.organisation	NaN	0.007958	NaN	NaN	-0.033568	-0.108717	NaN	0.085597	0.059189	NaN	-0.237515	-0.398353	-0.490709	-0.335544	NaN	-0.296634	-0.062185	NaN	NaN	-0.203892	-0.195966	NaN	NaN	NaN	NaN	-11.801189	-0.301715	-0.510598	NaN	-0.407050	-0.014382	-0.225312	-0.201242	-0.033704	-0.083957	-0.191812	NaN	NaN	0.160965	NaN	0.264839	0.169316	NaN	NaN	-10.901947
AT2G29630.1	GMM:18.2	Co-factor and vitamine metabolism.thiamine	NaN	NaN	-0.481831	NaN	NaN	0.006280	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.126899	0.194589	0.110578	0.325353	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-12.350507	NaN	0.087321	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.106332	NaN	NaN	NaN
AT2G29720.1	GMM:26.7	misc.oxidases - copper, flavone etc	NaN	-0.855067	NaN	-0.438369	-0.702249	NaN	-1.530882	NaN	NaN	NaN	-0.504193	NaN	NaN	-0.198877	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.271719	NaN	NaN	NaN	NaN	NaN	NaN	0.251205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G29760.1	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	-0.360781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.057288	NaN	NaN	NaN	NaN	NaN	NaN	2.776883	NaN
AT2G29980.1	GMM:11.2.3	lipid metabolism.FA desaturation.omega 3 desaturase	NaN	NaN	NaN	NaN	-0.165334	NaN	-1.133777	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.044199	-0.954797	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.836564	-0.998667	NaN	NaN	NaN
AT2G29990.1	GMM:9.2.1.4	mitochondrial electron transport / ATP synthesis.NADH-DH.type II.internal matrix	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G30110.1	GMM:29.5.11.2	protein.degradation.ubiquitin.E1	0.071859	-9.976302	-0.119643	NaN	NaN	-0.156627	NaN	-0.360801	0.212434	-0.178269	-10.220458	0.263656	NaN	NaN	-0.000464	NaN	0.415163	NaN	-0.172591	-0.163755	-10.994197	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.827780	NaN	-0.123197	-9.923724	0.092018	0.099545	-0.295222	-0.165325	0.284474	NaN	NaN	0.134113	0.243564	0.130440	NaN	NaN	-5.259864
AT2G30290.1	GMM:29.3.4.3	protein.targeting.secretory pathway.vacuole	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.454302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G30380.1	GMM:27.3.25	RNA.regulation of transcription.MYB domain transcription factor family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT2G30490.1	GMM:16.2.1.2	secondary metabolism.phenylpropanoids.lignin biosynthesis.C4H	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.384189	0.036745	0.001296	NaN	NaN	NaN	NaN	NaN	NaN	-0.473432	NaN	0.242836	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.120919	NaN	NaN	0.086087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.441180	0.432696
AT2G30620.1	GMM:28.1.3.1	DNA.synthesis/chromatin structure.histone.H1	NaN	NaN	NaN	NaN	0.366746	-0.018665	NaN	NaN	-0.105689	NaN	NaN	NaN	NaN	NaN	-0.018665	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.348991	-0.052074	NaN	NaN	-0.307821	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.460252	NaN	NaN	NaN	NaN	NaN	NaN
AT2G30790.1	GMM:1.1.1.2	PS.lightreaction.photosystem II.PSII polypeptide subunits	NaN	-0.292502	NaN	NaN	NaN	0.108163	-0.067413	NaN	NaN	NaN	NaN	NaN	NaN	-0.185651	NaN	NaN	NaN	NaN	NaN	-13.207953	-6.933460	NaN	NaN	NaN	NaN	NaN	-13.537508	NaN	NaN	-0.373083	-13.580424	0.365350	NaN	-13.203829	NaN	NaN	NaN	-13.319375	NaN	NaN	-0.428292	NaN	-12.940065	0.183340	NaN
AT2G30860.1	GMM:26.9	misc.glutathione S transferases	0.060372	-0.069726	-0.038890	-0.196912	-0.197216	0.116401	-0.153337	-0.007393	-0.240571	-0.456635	-0.393791	-0.522929	-0.232106	-0.258134	-0.096800	-0.195476	-0.148129	-0.196727	-0.000467	-0.057538	-0.135300	-7.030231	-0.144676	-0.137559	0.005507	-0.108948	-0.186643	-0.121190	-0.161826	-0.218322	-0.141938	NaN	-0.359092	0.217610	0.013402	0.069608	0.166514	0.207086	0.223881	0.628649	0.249989	0.225925	0.556790	0.406871	0.317599
AT2G30870.1	GMM:26.9	misc.glutathione S transferases	0.273667	0.097590	0.148073	0.311529	-0.118102	-5.943333	-0.134978	-0.082057	NaN	-0.202664	-0.373689	-0.359271	-0.465230	-0.315749	-0.310419	-0.036426	-0.043729	-0.087287	0.238418	0.080649	-0.023476	-0.176482	0.034046	-0.035555	-0.063872	0.073845	-0.126227	-0.077641	-0.187459	-0.161425	-0.210069	-0.119933	-0.126870	0.174019	0.230425	0.458665	0.328069	0.322069	0.213817	0.513826	0.684519	0.368327	0.685476	0.830870	0.714452
